batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,10,1343,0000835011_2006_4,28
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,11,1344,0000835011_2006_4,29
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,12,1345,0000835011_2006_4,30
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,13,1346,0000835011_2006_4,31
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,14,1347,0000835011_2006_4,32
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,15,1348,0000835011_2006_4,33
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,16,1349,0000835011_2006_4,34
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,17,1350,0000835011_2006_4,35
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,18,1351,0000835011_2006_4,36
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,19,1352,0000835011_2006_4,37
